"Published At","URL","Media URL","Media Type","Likes","Comments","Caption"
"2023-02-21 16:55:09","https://www.instagram.com/p/Co7opxFAiFS/","https://scontent-cdg4-1.cdninstagram.com/v/t51.2885-15/331808075_746168480164868_4552753860393633279_n.jpg?stp=dst-jpg_e15_fr_p1080x1080&_nc_ht=scontent-cdg4-1.cdninstagram.com&_nc_cat=108&_nc_ohc=IcTZgBn-XQ0Q7kNvgG2S4qd&edm=APU89FABAAAA&ccb=7-5&oh=00_AYC4kJXnlUryhn4Wf3ceF3sbmoqYvpFXxPYgs5kugUJidA&oe=665E97B2&_nc_sid=bc0c2c","Video","211","0","✍️ Lien de la pétition en story à la une

 
📣 “Libérez Olivier” scandent les manifestants, amis, famille, collègues. Leurs voix s’unissent pour demander la libération immédiate d’Olivier Vandecasteele, humanitaire détenu en Iran depuis bientôt un an.

 
Alors que les conditions d’isolement pèsent lourdement sur sa santé physique et mentale, nous continuerons de faire pression sur le gouvernement belge et sur les autorités compétentes pour exiger sa libération.

➡️ Retour sur notre mobilisation du 28 janvier.

 
#freeoliviervandecasteele #OlivierVandecasteele #pétition"
"2023-02-19 17:00:00","https://www.instagram.com/p/Co2gDCMN1cH/","https://scontent-cdg4-2.cdninstagram.com/v/t51.2885-15/331087347_1215814325719728_5724190060747289448_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-cdg4-2.cdninstagram.com&_nc_cat=100&_nc_ohc=3EXyBSTpHLoQ7kNvgHmIlfs&edm=APU89FABAAAA&ccb=7-5&oh=00_AYAdUJll7Cf90fbmS0mvtfq9k2GAQ68JA7ZKGBpxUFTV5g&oe=665EB57E&_nc_sid=bc0c2c","Video","299","3","“Maman, j’ai pas la bouche comme la tienne.”
 
À Madagascar, les enfants souffrant de malformations, et notamment de fentes labio-palatines, peinent à être soignés faute de moyens et de soins disponibles. Souvent stigmatisés, leur santé mentale et celle de leurs proches sont également affectées.
 
Brice-Lane est né avec une malformation de naissance. En octobre 2022, il s’est fait opérer pour la seconde fois avec l’Opération Sourire de Médecins du Monde, un programme médical et chirurgical mais aussi psycho-social qui existe depuis 25 ans.

 
Pour suivre l’histoire de Brice-Lane et sa mère, rendez-vous sur notre chaîne Youtube 👉 @medecinsdumondefrance
.
.
.
Fondation d’entreprise, mécène ou personnel de santé, vous souhaitez agir à nos côtés ? ➡️ Contactez adem.bah@medecinsdumonde.net

 
#opérationsourire #chirurgie #chirurgiehumanitaire #bénévolat #Madagascar #médecinsdumonde"
"2023-02-16 17:01:34","https://www.instagram.com/p/Couxz9NIFXZ/","https://scontent-cdg4-2.cdninstagram.com/v/t39.30808-6/331552730_5900360973381087_2477050302110530473_n.jpg?stp=dst-jpg_e15_fr_s1080x1080&_nc_ht=scontent-cdg4-2.cdninstagram.com&_nc_cat=103&_nc_ohc=GWE-PCt6qZcQ7kNvgHzbWgw&edm=APU89FAAAAAA&ccb=7-5&oh=00_AYDOkztujicwReR_ANghx1wAJ5RC1Vq6M-k8BJq3N0HACw&oe=666288C7&_nc_sid=bc0c2c","Image","2042","84","⚫ Nous avons appris le décès de quatre de nos collègues suite aux séismes qui ont frappé la Turquie et la Syrie. Nos équipes sont en deuil. 

Nos pensées vont au Dr. Mohamad Shahin, coordinateur de programme en Syrie, et sa famille, qui ont perdu la vie à Hatay. 

Nos pensées s’adressent également au garde Ziad Salim, à la sage-femme Zahia Elomer, et au technicien de laboratoire Osama Elabod, décédés à Afrin en Syrie. 

La mort de nos collègues est une nouvelle dévastatrice pour tous les membres de notre organisation, en Syrie, en Turquie, et dans chaque pays où opère le réseau international de Médecins du Monde. 

Nous adressons nos plus sincères condoléances à tous ceux dont la vie a été bouleversée par cette tragédie. 

#médecinsdumonde #aidehumanitaire #séisme #turquie #syrie #earthquakes"
"2023-02-08 17:09:36","https://www.instagram.com/p/CoaMX1xtZxz/","https://scontent-cdg4-3.cdninstagram.com/v/t51.29350-15/329436602_161093112996143_2135357404717780534_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-cdg4-3.cdninstagram.com&_nc_cat=111&_nc_ohc=5CbiM84yGJ0Q7kNvgEYaUQZ&edm=APU89FABAAAA&ccb=7-5&oh=00_AYDgcOdEV3qOeJdD6rVtRnBglZyYLz0DPtEYrwuK7gtHLA&oe=666291B7&_nc_sid=bc0c2c","Image","407","4","🔴 Suite aux violents séismes qui ont frappé la Turquie et la Syrie, plusieurs millions de personnes ont besoin d’aide humanitaire.

Nous en appelons à votre générosité pour leur fournir une aide d’urgence !

#UrgenceSéisme #earthquake #tremblementdeterre #syrie 🇸🇾 #turquie 🇹🇷 #médecinsdumonde"
"2023-02-08 10:20:16","https://www.instagram.com/p/CoZdFxMA3y4/","https://scontent-cdg4-1.cdninstagram.com/v/t51.2885-15/328311234_204960262054942_8257066988194839875_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08&_nc_ht=scontent-cdg4-1.cdninstagram.com&_nc_cat=110&_nc_ohc=9UczkIcxJK8Q7kNvgGptDYb&edm=APU89FABAAAA&ccb=7-5&oh=00_AYBjxawyGYmKgeF6DOBlcUfDZlOenPTWaaj01cexs736yQ&oe=665E99DD&_nc_sid=bc0c2c","Video","589","5","🔴 Alors que des milliers de personnes ont été frappées par les séismes en Turquie et en Syrie, il est urgent d’agir en soutien aux victimes.

#UrgenceSéisme #earthquake #turquie #turkey #syrie #séisme #Urgence #tremblementdeterre #soins #médecinsdumonde"
"2023-02-06 14:22:29","https://www.instagram.com/p/CoUvqHvNlXg/","https://scontent-cdg4-2.cdninstagram.com/v/t51.29350-15/327899103_6653611691319888_6588889086753286658_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-cdg4-2.cdninstagram.com&_nc_cat=100&_nc_ohc=w3PlMgU0tgQQ7kNvgHwKZK_&edm=APU89FABAAAA&ccb=7-5&oh=00_AYDJbVpcwWQ0pfQ5CzzSe5CeVtgpRj129GsWbMK8FOUJUg&oe=6662A733&_nc_sid=bc0c2c","Image","2655","53","Deux violents séismes ont frappé la Turquie et la Syrie cette nuit et ce matin, faisant au moins 1 400 morts et plus de 6 000 blessés.

Un bilan humain qui devrait malheureusement encore se creuser dans les heures à venir au regard des milliers de personnes désormais sans abri et sans ressource alors que les températures hivernales avoisinent le zéro. 

Pour répondre à cette situation d’urgence, Médecins du Monde est présente sur place pour venir en aide aux victimes.

🗣️ “L’accent est mis sur le sauvetage des vies dans les décombres. Beaucoup sont portées disparues”, témoigne Hakan Bilgin, Président de Médecins du Monde Turquie.

Nos équipes resteront mobilisées pour venir en renfort des systèmes de santé locaux impactés, et répondre aux multiples besoins des populations touchées.

#séisme #Turquie #Syrie #Urgence #urgenceséisme #tremblementdeterre #earthquake #soins #MédecinsduMonde"
"2023-02-01 16:48:41","https://www.instagram.com/p/CoIISeVgf-v/","https://scontent-cdg4-1.cdninstagram.com/v/t51.2885-15/328476051_546320247259942_340156167720226454_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08&_nc_ht=scontent-cdg4-1.cdninstagram.com&_nc_cat=110&_nc_ohc=G5R9ikNOcf0Q7kNvgHWKZjJ&edm=APU89FABAAAA&ccb=7-5&oh=00_AYAJOTqoWHGSRWwfnK3NJw368FKxW_pz8LTcWqPtjmIRlw&oe=665E92A7&_nc_sid=bc0c2c","Video","182","1","Myanmar : la prévention dans le conflit
 
Au Myanmar, la situation politique après février 2021 a entraîné une forte hausse de l’insécurité dans le pays : la recrudescence des conflits armés et la résistance civile font peser de nombreuses menaces sur la sécurité des personnes. 
 
Malgré le manque de ressources sanitaires, humaines, matérielles des centres de santé publics, les équipes de Médecins du Monde se sont mobilisées pour assurer une continuité des soins et des services de qualité, notamment auprès des personnes usagères de drogues et travailleuses du sexe.  
 
En 2022, Médecins du Monde a :

👥 Sensibilisé plus de 11 000 personnes dans le Kachin avec des actions de prévention.  
💊 Dispensé un traitement antirétroviral à 2 400 personnes vivant avec le VIH.   
👨🏽‍⚕️  Aidé le programme national à fournir une thérapie de maintien à la méthadone à 1 700 personnes usagères de drogues dans le Kachin.
💉 Distribué près de 700 000 préservatifs et plus de 6 millions de seringues stérilisées.

#supportdonpunish #myanmar #birmanie #VIH #méthadone #santé #médecinsdumonde"
"2023-01-30 10:59:31","https://www.instagram.com/p/CoCWrogAHBT/","https://scontent-cdg4-1.cdninstagram.com/v/t51.2885-15/328098466_1564977843993574_7109569614154957332_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08&_nc_ht=scontent-cdg4-1.cdninstagram.com&_nc_cat=110&_nc_ohc=NkTwRrfO0gUQ7kNvgENEhnA&edm=APU89FABAAAA&ccb=7-5&oh=00_AYBCTKGsmf8N2y6knwyzf_Mk3S5sah07KpIOYH8s0YwonQ&oe=665EC683&_nc_sid=bc0c2c","Video","315","2","[En Maraude avec Médecins du Monde] 
 
➡️ Maux de tête, maux de ventre, infections dermatologiques… La vie à la rue, ses conditions indignes et les politiques de non-accueil et de harcèlement constant pèsent lourdement sur la santé physique et mentale des personnes.
 
Accompagné de médecins et infirmiers bénévoles, Paul Alauzy nous emmène en maraude avec lui dans les lieux de vie informels du Nord-Est de Paris. Quatre fois par semaine, il se rend auprès des personnes exilées pour leur apporter soins, soutien et orientation vers des centres de santé, et leur faire connaître leurs droits. 

Vous souhaitez aider ? Au vu des températures et pour équiper les personnes exilées vivant à la rue en attendant qu’elles puissent accéder à un hébergement digne, notre collectif interassociatif organise une collecte de tentes  
👉 lien en story  
 
#maraude #PasdeSantéSansToit #Paris #solidarité #bénévolat #medecinsdumonde"
"2023-01-23 13:09:56","https://www.instagram.com/p/CnwjKdJKTBV/","https://scontent-cdg4-1.cdninstagram.com/v/t51.2885-15/326682727_177056935020845_8428640256177431902_n.jpg?stp=dst-jpg_e15_fr_p1080x1080&_nc_ht=scontent-cdg4-1.cdninstagram.com&_nc_cat=105&_nc_ohc=09txSuEyw4wQ7kNvgF2u-Dc&edm=APU89FABAAAA&ccb=7-5&oh=00_AYDO_a1T_8tQIxdIv4JgopJLAJwqEAbHw1ZYwz6D2JYSxg&oe=665EB78C&_nc_sid=bc0c2c","Video","224","3","⚠️ Chaque année, près de 17 millions de personnes meurent de maladies, de blessures et d’urgences médicales alors que des soins chirurgicaux de base auraient pu les sauver. 

Parce que ces soins – trop couteux ou trop techniques - demeurent inaccessibles dans de nombreux pays à travers le monde, @medecinsdumonde mène depuis 1989 un programme humanitaire singulier  👉  l’Opération Sourire. 

Aux côtés de Véronique, Arnaud, Maxime et toute l’équipe bénévole et salariée, découvrez les coulisses de l’une de nos dernières missions chirurgicales à Madagascar, en octobre 2022. 
.
.
.
Fondation d’entreprise, mécène ou personnel de santé, vous souhaitez agir à nos côtés ? ➡️ Contactez adem.bah@medecinsdumonde.net

#opérationsourire #chirurgie #chirurgiehumanitaire #bénévolat #Madagascar #médecinsdumonde"
"2023-01-19 15:23:32","https://www.instagram.com/p/CnmgVetNdc1/","https://scontent-cdg4-2.cdninstagram.com/v/t51.29350-15/326027859_3017437461896617_1389124080232510545_n.webp?stp=dst-jpg_e35&_nc_ht=scontent-cdg4-2.cdninstagram.com&_nc_cat=101&_nc_ohc=JobYOWmExB4Q7kNvgErHbgX&edm=APU89FABAAAA&ccb=7-5&oh=00_AYCB81ArLirGVX--e7diDjnjma3k8s4aSG_jLcPEtTqebw&oe=6662B9F9&_nc_sid=bc0c2c","Image","367","2","La vie de notre collègue et ami Olivier Vandecasteele est en danger.

Depuis 330 jours, Olivier Vandecasteele, membre et proche collaborateur de notre organisation depuis plus de quinze ans, est détenu en Iran dans des conditions d'isolement inhumaines. 

Pour réclamer sa libération immédiate :  

✊ Rejoignez-nous lors du rassemblement à Paris le 28 janvier à 11h, place Jacques-Rueff - Champs de Mars

🖋️ Signez et partagez la pétition en story 

📱 Partagez cette photo et le #FreeOlivierVandecasteele   

 

#oliviervandecasteele"
"2023-01-13 16:59:54","https://www.instagram.com/p/CnXOl-ttowm/","https://scontent-cdg4-1.cdninstagram.com/v/t51.29350-15/324929762_837183334009378_2490075348276440955_n.webp?stp=dst-jpg_e35&_nc_ht=scontent-cdg4-1.cdninstagram.com&_nc_cat=110&_nc_ohc=wC7C06MuUVkQ7kNvgHL_M8j&edm=APU89FABAAAA&ccb=7-5&oh=00_AYCb4Oy3ZBTpKf5ZxZN7mWRcuC0Jokqh5tWO9xpTGKsbxA&oe=6662A27B&_nc_sid=bc0c2c","Image","267","1","🇾🇪 Yémen, 7 ans de conflit : le système de santé dévasté 

Depuis 2015, le conflit fait rage au Yémen, opposant le GRI (coalition internationale des pays arabes) et les Houthis (mouvement Ansar Allah).  

L’escalade de violence depuis désormais 7 ans est ravageuse pour la population locale, qui se trouve en forte situation d’insécurité humanitaire, économique, alimentaire et sanitaire.  

 
➡️ Pour lui venir en aide, Médecins du Monde mène depuis 2007 des actions de consultations médicales, prénatales et psychosociales au Yémen, et intervient au plus proche des personnes affectées par le conflit. 
. 
. 
#yemen #conflit #guerrecivile #yemencantwait #santé #ong #aidehumanitaire #médecinsdumonde"
"2023-01-09 15:21:13","https://www.instagram.com/p/CnMwHugoY7n/","https://scontent-cdg4-2.cdninstagram.com/v/t39.30808-6/324427836_962343878063257_5817695112937458474_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08&_nc_ht=scontent-cdg4-2.cdninstagram.com&_nc_cat=101&_nc_ohc=XS3vz-LCqSQQ7kNvgHsz1iY&edm=APU89FAAAAAA&ccb=7-5&oh=00_AYC4ljHTX8T7_QKuO80gpfN2skBKLOaGolJC0-woWF-Ecg&oe=66629D74&_nc_sid=bc0c2c","Image","1198","35","🇦🇫 “Une ligne rouge a été franchie.” 

Il y a quelques jours, @medecinsdumonde et d’autres associations ont reçu une lettre des autorités afghanes indiquant que les femmes n’étaient plus autorisées à travailler pour les ONG dans le pays. 

❌ Une réponse humanitaire efficace et conforme aux principes de non-discrimination et d’égalité d’accès aux soins ne peut se faire sans les femmes. C’est pourquoi nous condamnons fermement cette décision et suspendons de ce fait nos activités dans le pays. 

Actuellement, les besoins en santé de la population restent immenses et il nous tarde de reprendre nos activités auprès d’elle, dès que la situation le permettra. 

👉 En savoir plus sur medecinsdumonde.org 
📸 © Reuters 
. 
. 
#Afghanistan #ONG #NGO #Womenrights #AfghanWomen #Kaboul #MédecinsduMonde"
"2023-01-02 16:58:31","https://www.instagram.com/p/Cm65sLsIVrl/","https://scontent-cdg4-3.cdninstagram.com/v/t39.30808-6/323682620_1019206325547294_1822028211769258394_n.jpg?stp=dst-jpg_e15_fr_p1080x1080&_nc_ht=scontent-cdg4-3.cdninstagram.com&_nc_cat=106&_nc_ohc=L5Mt7p9k368Q7kNvgFb33Ju&edm=APU89FAAAAAA&ccb=7-5&oh=00_AYASo6_5VPub7E14tTQ9tCQsnZ__PJ-PPpMzX_sbLw2C5g&oe=6662881D&_nc_sid=bc0c2c","Image","206","0","Guerres, urgences humanitaires, précarité en France… 

En 2022, conflits et catastrophes ont encore alourdi les difficultés que rencontrent les plus vulnérables dans l’accès à la #santé.

Cette année encore, portées par des valeurs fortes, les équipes de @medecinsdumonde ont tout mis en œuvre pour changer la donne, parfois même au péril de leur vie. 

Parce que nous ne pourrions pas agir sans votre précieux soutien, nous vous remercions du chemin parcouru ensemble et vous souhaitons une merveilleuse année #2023.

Restons mobilisés et #solidaires pour défendre un système de santé juste et universel, en France et dans le monde.

🖍️ Illustration par @alexandra_isis_petracchi
.
.
#2023 #happynewyear #humanitaire #ONG #association #solidarite #MedecinsduMonde"
